@relation delta_ail
@attribute RollRate real [-0.0208, 0.0177]
@attribute PitchRate real [-0.0077, 0.0108]
@attribute currPitch real [-0.0060, 0.041]
@attribute currRoll real [-0.05, 0.051]
@attribute diffRollRate real [-0.0015, 8.2E-4]
@attribute Sa real [-0.0021, 0.0022]
@inputs RollRate, PitchRate, currPitch, currRoll, diffRollRate
@outputs Sa
@data
0.0088, 0.0019, 0.0050, 0.0010, 1.0E-4, -2.0E-4
-0.0060, 6.0E-4, 0.0030, 0.025, -1.5E-4, -1.0E-4
-0.0067, -3.0E-4, 0.0020, 0.012, -2.2E-4, 1.0E-4
0.0093, 0.0011, 0.01, 0.0050, 4.0E-5, -1.0E-4
0.0041, 0.0025, 0.012, 0.017, -2.0E-4, -1.0E-4
-0.0061, -0.0012, 0.014, 0.023, -1.7E-4, 3.0E-4
-0.0037, 0.0015, 0.018, 0.025, -1.9E-4, 3.0E-4
0.0092, 0.0039, 0.012, -0.019, 1.1E-4, -4.0E-4
0.0087, 0.0034, 0.013, 0.018, -3.6E-4, 1.0E-4
0.0051, 2.0E-4, 0.0070, 0.0030, 1.5E-4, -2.0E-4
0.0038, 0.0027, 0.018, 0.028, -1.3E-4, -3.0E-4
0.0028, 0.0042, 0.017, -0.0040, 2.8E-4, -1.0E-4
-0.0044, 0.0024, 0.014, 0.0030, -4.0E-5, 2.0E-4
-0.0084, 0.0022, 0.0090, 0.0060, -1.5E-4, 5.0E-4
0.0032, 0.0024, 0.012, -0.0070, 1.4E-4, -5.0E-4
0.0102, 0.0053, 0.0090, 0.018, -1.3E-4, -3.0E-4
-0.0076, 0.0034, 0.021, 0.023, -2.4E-4, 4.0E-4
-0.0043, 0.0016, 0.013, 0.0040, -2.0E-4, 4.0E-4
-0.0040, 0.0026, 0.014, 0.036, -8.0E-5, 3.0E-4
0.0022, 0.0029, 0.015, 0.01, 3.0E-5, -3.0E-4
0.0045, 0.0014, 0.013, -0.011, 3.1E-4, 1.0E-4
0.0055, 0.0011, 0.0070, 0.013, -1.3E-4, -2.0E-4
-0.0055, 0.0048, 0.016, -0.0020, -1.8E-4, 1.0E-4
0.0039, 0.0021, 0.012, 0.014, -1.4E-4, -1.0E-4
-0.0055, 0.0030, 0.0050, -0.012, -4.0E-5, 2.0E-4
0.0056, 0.0025, 0.013, -0.0060, 1.3E-4, -2.0E-4
-0.0090, 0.0043, 0.0060, 0.0050, -2.6E-4, 1.0E-4
0.0037, 1.0E-4, 0.0070, 0.013, 0.0, -2.0E-4
-0.0066, 8.0E-4, 0.0070, -0.017, -5.0E-5, 2.0E-4
0.0082, 0.0010, 0.017, -0.016, 9.0E-5, -1.0E-4
0.0051, 0.0033, 0.022, -0.032, 1.5E-4, 1.0E-4
0.0093, 0.0013, 0.0070, 0.0020, 1.5E-4, -1.0E-4
0.0094, 0.0023, 0.0090, 0.017, -9.0E-5, -2.0E-4
0.0077, -1.0E-4, 0.0020, 0.01, 0.0, -1.0E-4
-0.0033, 0.0017, 0.011, 0.032, -3.3E-4, 1.0E-4
-0.0082, 0.0013, 0.016, -0.0020, -1.0E-5, 2.0E-4
-0.0058, 7.0E-4, 0.013, 0.0030, -9.0E-5, 2.0E-4
0.0086, 0.0022, 0.013, -0.013, 6.0E-5, -1.0E-4
-0.0079, 0.0010, 0.0070, 0.0040, -1.3E-4, 1.0E-4
0.0080, 0.0011, 0.014, 0.014, -7.0E-5, -1.0E-4
0.0053, -1.0E-4, 0.01, 0.0020, 1.5E-4, -1.0E-4
-0.0088, -2.0E-4, 0.013, 0.0090, -1.3E-4, 2.0E-4
0.0123, -0.0027, 0.0070, 0.0090, 1.2E-4, -3.0E-4
-0.0057, 9.0E-4, 0.0080, 0.0, -1.4E-4, 3.0E-4
0.0066, 1.0E-4, 0.012, -0.0040, 1.3E-4, -1.0E-4
0.0039, 5.0E-4, 0.013, 0.021, -1.0E-4, -1.0E-4
-0.0042, 0.0020, 0.0090, -0.0020, -1.0E-4, 1.0E-4
0.0042, 4.0E-4, 0.011, 0.011, 2.0E-5, -1.0E-4
0.0040, 5.0E-4, 0.0080, 0.019, -1.0E-5, -2.0E-4
-0.0034, -3.0E-4, 0.017, 0.0070, -1.7E-4, 4.0E-4
0.0034, -5.0E-4, 0.015, -0.0060, 1.2E-4, -1.0E-4
0.0039, 2.0E-4, 0.011, 0.021, -6.0E-5, -1.0E-4
0.0056, 0.0010, 0.011, -0.0030, 1.1E-4, -2.0E-4
0.0067, 0.0014, 0.01, -0.0050, 1.8E-4, -4.0E-4
0.0083, -4.0E-4, 0.0060, 0.014, -1.0E-4, -1.0E-4
-0.0098, 0.0012, 0.013, 0.0030, -1.6E-4, 2.0E-4
-0.0056, -0.0011, 0.01, 0.029, -4.4E-4, 1.0E-4
0.0043, 8.0E-4, 0.011, -0.025, 2.9E-4, -1.0E-4
0.0058, 3.0E-4, 0.0050, 0.018, -1.0E-5, -2.0E-4
-0.0054, 0.0014, 0.011, 0.024, -2.8E-4, 1.0E-4
0.0075, 0.0019, 0.014, 0.016, -3.3E-4, -1.0E-4
0.0056, -0.0010, 0.0080, 0.021, -1.5E-4, -2.0E-4
-2.0E-4, 0.0051, 0.027, -0.03, 1.1E-4, 3.0E-4
-0.0027, 0.0028, 0.015, -0.011, 5.0E-5, 3.0E-4
0.0090, 6.0E-4, 0.021, -0.0080, 3.6E-4, -0.0010
-0.0056, 0.0028, 0.014, 0.021, -2.5E-4, 4.0E-4
0.0044, 0.0012, 0.013, -0.0060, 3.0E-5, -1.0E-4
0.0082, 0.0012, 0.014, -0.023, 3.1E-4, -1.0E-4
-0.0044, 0.0034, 0.013, 0.03, -3.1E-4, 1.0E-4
-0.0112, 0.0026, 0.013, 0.0030, -3.0E-5, 3.0E-4
0.0081, -0.0016, 0.011, -0.012, 3.6E-4, -5.0E-4
0.0037, -0.0011, 0.0020, -0.0010, 2.0E-4, -1.0E-4
0.0072, 0.0027, 0.0060, 0.016, 8.0E-5, -3.0E-4
0.0087, 0.0033, 0.014, 0.016, -2.7E-4, -2.0E-4
0.0074, 0.0025, 0.0090, -0.016, 2.0E-4, -1.0E-4
0.0045, 5.0E-4, 0.018, 0.025, -1.6E-4, 1.0E-4
0.0040, -0.0010, 0.0020, 0.01, 7.0E-5, -1.0E-4
0.0063, 3.0E-4, 0.0020, 0.0, 3.0E-5, -1.0E-4
0.0075, 0.0040, 0.014, -0.0060, 1.3E-4, -2.0E-4
0.0035, 0.0043, 0.0070, 0.028, 3.0E-5, -2.0E-4
-0.0074, 0.0013, 0.022, 0.0080, -5.0E-5, 1.0E-4
0.0069, 0.0026, 0.0050, 0.017, -2.3E-4, -1.0E-4
0.0052, -9.0E-4, 0.0, 0.0050, 1.1E-4, -1.0E-4
-0.0042, 0.0012, 0.0080, -0.011, -1.0E-5, 2.0E-4
0.0045, 0.0016, 0.013, -0.0050, 1.4E-4, -2.0E-4
0.0064, 0.0018, 0.012, 0.028, -6.0E-5, -1.0E-4
-0.0058, 8.0E-4, 0.0, 0.022, -1.6E-4, 1.0E-4
0.0035, -7.0E-4, 0.012, 0.013, 2.0E-5, -1.0E-4
-0.0036, 5.0E-4, 0.013, 0.015, -9.0E-5, 1.0E-4
0.0042, 0.0024, 0.0040, -0.0040, 1.0E-4, -1.0E-4
-0.0049, 5.0E-4, 0.0050, 0.0060, -6.0E-5, 1.0E-4
-0.0068, -1.0E-4, 0.017, 0.0070, -9.0E-5, 1.0E-4
-0.0042, -6.0E-4, 0.014, -0.012, 1.4E-4, 1.0E-4
0.0086, 0.0013, 0.0040, 0.015, 1.0E-5, -1.0E-4
0.0058, -0.0020, 0.011, 0.018, 4.0E-5, -1.0E-4
-0.0048, -0.0011, 0.0090, 0.0050, -4.0E-5, 1.0E-4
-0.0052, 0.0033, 0.023, -0.014, 2.0E-4, 3.0E-4
0.0065, 0.0036, 0.023, 0.01, -9.0E-5, 1.0E-4
0.0061, 5.0E-4, 0.019, 0.019, -1.0E-5, -3.0E-4
0.0065, 0.0073, 0.0070, -0.0070, 2.4E-4, -7.0E-4
-0.0135, 0.0030, 0.0090, -0.033, 3.1E-4, 2.0E-4
0.0101, 0.0057, 0.0070, -0.038, 3.2E-4, -2.0E-4
-0.0059, 0.0011, 0.0060, -0.013, 1.1E-4, 1.0E-4
-0.0055, 0.0010, 0.01, -0.01, 5.0E-5, 1.0E-4
0.0047, -0.0011, 0.01, -0.0050, 7.0E-5, -1.0E-4
0.0040, -1.0E-4, 0.0090, 0.01, -5.0E-5, -1.0E-4
0.0059, 8.0E-4, 0.0010, -0.0080, 1.5E-4, -1.0E-4
-0.0054, -0.0017, 0.0080, 0.021, -1.1E-4, 2.0E-4
0.0017, -0.0028, 0.0050, 0.01, 1.0E-5, -1.0E-4
0.0049, -0.0016, 0.014, -0.023, 1.0E-4, -2.0E-4
0.0032, 0.0013, 0.018, 0.011, -6.0E-5, -1.0E-4
4.0E-4, 0.0023, 0.0070, -0.0090, 5.0E-5, 1.0E-4
-0.0048, -5.0E-4, 0.0070, 0.0050, -7.0E-5, 1.0E-4
0.0038, 1.0E-4, 0.011, -0.0070, 8.0E-5, -1.0E-4
-0.0043, 8.0E-4, 0.01, 0.025, -1.9E-4, 1.0E-4
0.0026, 5.0E-4, 0.0080, 0.029, -1.5E-4, -2.0E-4
0.0072, -4.0E-4, 0.0050, 0.0, 0.0, -1.0E-4
-0.0048, -0.0013, 0.01, 0.0040, -2.0E-5, 2.0E-4
-0.0047, -0.0015, 0.011, 0.016, -6.0E-5, -1.0E-4
-0.0062, -0.0012, 0.0080, 0.0030, -4.0E-5, 2.0E-4
0.0043, -4.0E-4, 0.011, 0.015, 1.0E-5, -2.0E-4
-2.0E-4, 0.0030, 0.012, 0.038, -2.2E-4, 1.0E-4
0.0068, 4.0E-4, 0.0040, 0.024, -4.0E-5, -1.0E-4
0.0047, 0.0024, 0.024, -0.0070, 2.4E-4, -4.0E-4
-0.0086, 0.0010, 0.016, -0.0020, -1.6E-4, 1.0E-4
-0.0048, 0.0050, 0.03, 0.027, -3.2E-4, 1.0E-4
-0.0053, -8.0E-4, 0.019, -0.029, 2.1E-4, 2.0E-4
0.0068, 4.0E-4, 0.0080, 0.014, 1.0E-4, -4.0E-4
0.0091, 9.0E-4, 0.0070, -0.023, 3.6E-4, -3.0E-4
-0.0039, 0.0022, 0.015, 0.035, -2.4E-4, 1.0E-4
0.0041, 0.0019, 0.0080, 0.01, 1.4E-4, -4.0E-4
-0.0085, 2.0E-4, 0.01, 0.0050, -1.9E-4, 3.0E-4
-0.0053, 0.0029, 0.015, 0.0060, -2.6E-4, 4.0E-4
-0.0054, 7.0E-4, 0.013, -0.0080, -1.9E-4, 4.0E-4
-0.0085, -0.0043, 0.013, -0.03, 4.7E-4, 2.0E-4
0.012, 0.0026, 0.011, 0.01, -7.0E-5, -3.0E-4
-0.0027, 0.0018, 0.0090, -0.011, 1.0E-4, 1.0E-4
0.0049, 0.0015, 0.011, -0.0070, 1.6E-4, -3.0E-4
-0.0079, 1.0E-4, 0.013, 0.027, -2.1E-4, 2.0E-4
-0.0036, 0.0022, 0.0080, 0.0080, -1.4E-4, 3.0E-4
0.0115, -3.0E-4, 0.0030, -0.015, 3.2E-4, -3.0E-4
0.0043, 1.0E-4, 0.011, 0.0020, 1.4E-4, -1.0E-4
-0.0029, -0.0016, 0.033, -0.013, 8.0E-5, 3.0E-4
0.0057, 0.0019, 0.027, 0.012, -1.1E-4, -4.0E-4
0.0041, 0.0014, 0.02, -0.0070, 4.0E-5, -2.0E-4
-0.0036, -7.0E-4, 0.013, 0.0080, -3.1E-4, 5.0E-4
-0.0074, 0.0013, 0.014, 0.0, -9.0E-5, 4.0E-4
-0.0043, 3.0E-4, 0.015, 0.01, -2.3E-4, 4.0E-4
9.0E-4, 0.0019, 0.0080, 0.01, -3.0E-5, -1.0E-4
0.0038, -9.0E-4, 0.0060, -0.0080, 2.0E-4, -2.0E-4
0.0037, 0.0021, 0.0080, 0.012, 5.0E-5, -2.0E-4
0.0040, 0.0, 0.0050, -0.024, 3.0E-4, -1.0E-4
0.0041, -5.0E-4, 0.0090, 0.011, 2.8E-4, -6.0E-4
0.0045, 0.0034, 0.0080, 0.012, -2.1E-4, -3.0E-4
-0.0074, -0.0024, 0.012, 0.0090, -3.9E-4, 3.0E-4
0.0045, 0.0016, 0.0090, -0.0060, 6.0E-5, -2.0E-4
-0.0044, 0.0016, 0.013, 0.0050, -1.2E-4, 2.0E-4
0.0011, 0.0027, 0.0090, 0.037, -5.8E-4, 2.0E-4
-0.0054, 8.0E-4, 0.0080, 0.033, -3.4E-4, 3.0E-4
0.0070, 0.0011, 0.0080, -0.013, 3.3E-4, -2.0E-4
0.0036, 0.0027, 0.012, 0.035, -1.4E-4, -1.0E-4
-0.0055, 0.0020, 0.0090, 0.016, -9.0E-5, 2.0E-4
-0.0039, -6.0E-4, 0.012, 0.0020, -3.0E-5, 1.0E-4
0.0047, -1.0E-4, 0.0060, -0.0070, 1.4E-4, -2.0E-4
0.0074, -0.0060, 0.019, 0.036, -5.0E-5, -4.0E-4
0.0040, 0.0010, 0.02, -0.0090, 2.5E-4, -2.0E-4
0.0064, 0.0021, 0.024, 0.011, 0.0, -1.0E-4
-0.0045, -0.0046, 0.014, 0.0050, -2.4E-4, 6.0E-4
0.0051, -1.0E-4, 0.0030, -0.0070, 2.1E-4, -3.0E-4
0.0026, 0.0037, 0.014, 0.011, -1.3E-4, -2.0E-4
0.0038, 0.0016, 0.0010, 0.013, 5.0E-5, -2.0E-4
0.0013, 9.0E-4, 0.0070, 0.0090, -7.0E-5, -1.0E-4
-0.0021, 9.0E-4, 0.0050, -0.013, 9.0E-5, 1.0E-4
-0.0060, -0.0016, 0.012, 0.0050, -1.3E-4, 3.0E-4
0.0035, -9.0E-4, 0.0040, -0.0070, 1.0E-5, -1.0E-4
0.0061, -5.0E-4, 0.0030, -0.0070, 1.7E-4, -1.0E-4
-0.0035, 0.0013, 0.012, 0.023, -1.8E-4, 2.0E-4
0.0029, 6.0E-4, 0.018, -0.0070, 6.0E-5, -1.0E-4
0.0035, 2.0E-4, 0.013, -0.0030, 9.0E-5, -2.0E-4
-0.0030, 0.0018, 0.0080, -0.01, -7.0E-5, 3.0E-4
0.0048, 0.0018, 0.0080, -0.0070, 1.2E-4, -2.0E-4
0.0038, 0.0016, 0.015, 0.013, -2.0E-5, -2.0E-4
0.0047, -2.0E-4, 0.011, 0.0050, 2.1E-4, -2.0E-4
0.0061, 1.0E-4, 0.011, 0.016, 1.0E-5, -1.0E-4
-0.0050, 1.0E-4, 0.0050, -0.01, -1.0E-4, 3.0E-4
0.0038, 0.0012, 0.013, -0.01, 2.3E-4, 1.0E-4
0.0047, -0.0021, 0.0080, 0.043, -1.4E-4, -1.0E-4
0.0050, -2.0E-4, 0.0060, 0.019, 2.0E-5, -1.0E-4
-0.0034, 0.0017, 0.013, 0.031, -2.6E-4, 1.0E-4
0.0049, 3.0E-4, 0.0090, -0.043, 2.8E-4, -2.0E-4
-0.0051, 3.0E-4, 0.0060, 0.0040, -7.0E-5, 1.0E-4
0.0031, 3.0E-4, 0.0070, -0.0050, 7.0E-5, -1.0E-4
0.0041, 0.0015, 0.0090, -0.0030, 9.0E-5, -1.0E-4
0.0044, 3.0E-4, 0.0090, -0.0060, 1.0E-4, -1.0E-4
-0.0085, 0.0010, 0.0090, -0.0010, -1.3E-4, 2.0E-4
-0.0033, 5.0E-4, 0.01, -0.029, 2.1E-4, 1.0E-4
-0.0060, -2.0E-4, 0.0050, 0.022, -8.0E-5, 1.0E-4
0.0050, 0.0035, 0.017, 0.014, 5.0E-5, -1.0E-4
0.0034, 5.0E-4, 0.0070, 0.01, 5.0E-5, -1.0E-4
-0.0044, -2.0E-4, 0.011, 0.0030, -3.0E-5, 1.0E-4
0.0057, 8.0E-4, 0.01, 0.028, -1.3E-4, -1.0E-4
-0.0039, 0.0, 0.0090, 0.0030, -3.0E-5, 1.0E-4
0.0036, 8.0E-4, 0.012, 0.01, 2.0E-5, -1.0E-4
-0.0026, 3.0E-4, 0.0010, -0.016, 7.0E-5, 1.0E-4
0.0077, -9.0E-4, 0.0050, -0.0040, 1.0E-5, -2.0E-4
-0.0053, 4.0E-4, 0.011, 0.0050, -1.2E-4, 2.0E-4
-0.0073, -5.0E-4, 0.0080, 0.0050, -1.0E-4, 1.0E-4
-0.0048, 0.0024, 0.016, 0.0070, -5.0E-5, 1.0E-4
0.0056, -2.0E-4, 0.01, 0.011, 9.0E-5, -1.0E-4
0.0044, 1.0E-4, 0.0070, 0.017, 3.0E-5, -1.0E-4
5.0E-4, 1.0E-4, 0.0080, -0.0090, 1.3E-4, 1.0E-4
-0.0045, 3.0E-4, 0.013, 0.0050, -4.0E-5, 1.0E-4
-0.0015, -8.0E-4, 0.012, -0.01, 1.1E-4, 1.0E-4
0.0062, -2.0E-4, 0.0080, 0.0020, 1.2E-4, -1.0E-4
-0.0044, -3.0E-4, 0.012, 0.025, -1.4E-4, 1.0E-4
0.0038, 4.0E-4, 0.0060, -0.0060, 7.0E-5, -1.0E-4
0.0074, 3.0E-4, 0.016, -0.0080, 1.1E-4, 1.0E-4
0.0071, 0.0054, 0.012, 0.025, -4.0E-5, -5.0E-4
0.0041, 0.0022, 0.0060, -0.0050, 1.4E-4, -1.0E-4
0.0022, 0.0026, 0.013, 0.011, -7.0E-5, -2.0E-4
0.0035, 0.0020, 0.012, 0.01, -8.0E-5, -1.0E-4
-0.0026, 8.0E-4, 0.012, -0.011, 8.0E-5, 1.0E-4
-0.0044, 0.0015, 0.0090, -0.033, 1.4E-4, 1.0E-4
-0.0044, 0.0, 0.011, 0.014, -1.9E-4, 1.0E-4
-0.0108, -0.0028, 0.0090, 0.02, -2.6E-4, 2.0E-4
0.0102, 0.0053, 0.014, -0.0030, 1.3E-4, -1.0E-4
-0.0084, -0.0030, 0.0070, 0.025, -1.6E-4, 1.0E-4
0.0022, 1.0E-4, 0.0080, 0.0090, -1.0E-5, -1.0E-4
-0.0029, -6.0E-4, 0.013, -0.012, -1.0E-5, 1.0E-4
0.0063, 0.0021, 0.0050, 0.015, -3.0E-5, -1.0E-4
0.0036, 0.0024, 0.0090, 0.024, -1.8E-4, -1.0E-4
-0.0067, -4.0E-4, 0.016, 0.016, -1.3E-4, 4.0E-4
0.0067, -0.0045, 0.011, -0.016, 2.9E-4, -1.0E-4
-0.0037, 5.0E-4, 0.0060, 0.025, -1.4E-4, 2.0E-4
-0.0051, 0.0026, 0.011, -0.013, 3.0E-5, 1.0E-4
0.0054, -0.0021, 0.0030, 0.014, -2.2E-4, -1.0E-4
0.0046, 2.0E-4, 0.012, -0.0030, 8.0E-5, -2.0E-4
9.0E-4, 6.0E-4, 0.016, 0.011, -2.0E-5, -1.0E-4
-0.0046, 0.0019, 0.0030, 0.0, -1.1E-4, 1.0E-4
-0.0058, 0.0042, 0.012, -0.013, -2.0E-5, 2.0E-4
0.0074, -0.0018, 0.0, -0.022, 2.7E-4, -1.0E-4
0.0107, 0.0049, 0.0020, -0.0010, 5.0E-5, -1.0E-4
3.0E-4, 0.0015, 0.018, -0.0090, 1.2E-4, 1.0E-4
0.0033, -4.0E-4, 0.016, -0.0060, 1.7E-4, -3.0E-4
-4.0E-4, 3.0E-4, 0.0, -0.01, 1.0E-5, 1.0E-4
0.0027, -3.0E-4, 0.011, -0.0080, 1.1E-4, -2.0E-4
-0.0011, 0.0, 0.0090, -0.01, 2.0E-5, 1.0E-4
0.0035, 5.0E-4, 0.0050, 0.011, -3.0E-5, -3.0E-4
-0.0026, -2.0E-4, 0.014, -0.011, -1.0E-5, 1.0E-4
-0.0033, 0.0016, 0.0030, 0.0060, -8.0E-5, 1.0E-4
0.0036, 0.0, 0.0010, -0.0080, 3.0E-5, -1.0E-4
-0.0019, 0.0026, 0.0080, -0.01, -4.0E-5, 1.0E-4
-0.0051, 6.0E-4, 0.0090, 0.0060, -1.1E-4, 1.0E-4
0.0018, -0.0017, 0.0080, 0.011, -1.0E-5, -1.0E-4
-0.0041, -0.0012, 0.0, 0.0060, -1.0E-4, -1.0E-4
0.0051, -7.0E-4, 0.0090, -0.026, 1.3E-4, -2.0E-4
0.0030, 0.0015, 0.01, -0.0050, 2.0E-5, -1.0E-4
4.0E-4, 9.0E-4, 0.01, 0.0090, -1.0E-4, -1.0E-4
8.0E-4, -1.0E-4, 0.013, 0.0090, 6.0E-5, -2.0E-4
0.0034, 0.0015, 0.0080, -0.0040, 1.3E-4, -1.0E-4
-0.0029, 0.0079, 0.015, -0.01, 1.0E-4, 3.0E-4
-0.0049, 0.0023, 0.015, 0.0060, -2.0E-4, 3.0E-4
0.0059, 0.0020, 0.014, -0.0070, 2.2E-4, -3.0E-4
0.0030, 0.0022, 0.015, 0.011, 1.5E-4, -6.0E-4
-0.0066, 0.0023, 0.019, 0.0050, -1.8E-4, 3.0E-4
0.0098, -6.0E-4, 0.0040, 0.011, 2.1E-4, -1.0E-4
0.0044, 0.0016, 0.0080, 0.031, -2.7E-4, -1.0E-4
0.0087, 0.0015, 0.0060, 0.0, 1.9E-4, -2.0E-4
0.0087, -0.0012, 0.0030, 0.029, -1.4E-4, -3.0E-4
-0.0116, 0.0049, 0.013, 0.024, -3.9E-4, 2.0E-4
-0.0080, 0.0012, 0.0060, 0.022, -2.0E-4, 2.0E-4
0.0035, -9.0E-4, 0.024, 0.014, -1.4E-4, -1.0E-4
-0.0043, -0.0023, 0.017, 0.011, -1.2E-4, -1.0E-4
-0.0015, 8.0E-4, 0.013, -0.0090, 1.4E-4, -2.0E-4
-7.0E-4, 0.0018, 0.0090, -0.0090, 8.0E-5, 1.0E-4
0.0054, 0.0013, 0.011, 0.012, -1.1E-4, -1.0E-4
-0.0090, 0.0022, 0.0050, 0.019, -2.9E-4, 3.0E-4
-0.0077, 0.0017, 0.012, 0.0010, -2.6E-4, 1.0E-4
0.0064, -0.0023, 0.0060, -0.0050, 1.2E-4, -1.0E-4
-0.0045, 0.0, 0.0060, -0.011, 9.0E-5, 1.0E-4
0.0052, 8.0E-4, 0.0090, -0.0070, 1.0E-4, -1.0E-4
-0.0047, 3.0E-4, 0.014, 0.0050, -1.2E-4, 3.0E-4
0.0031, -0.0020, 0.0010, 0.04, -1.0E-4, -1.0E-4
-0.0078, -8.0E-4, 0.013, -0.0060, -6.0E-5, 2.0E-4
0.0057, 0.0019, 0.0050, -0.0060, 6.0E-5, -2.0E-4
-0.0032, 4.0E-4, 0.01, -0.012, 9.0E-5, 1.0E-4
-0.0053, -0.0012, 0.0060, 0.0060, -1.1E-4, 1.0E-4
-0.0037, 4.0E-4, 0.0040, 0.0080, -1.3E-4, 1.0E-4
0.0039, 4.0E-4, 0.0010, 0.0, 5.0E-5, -1.0E-4
-0.0036, 8.0E-4, 0.0080, 0.0060, -5.0E-5, 1.0E-4
0.0046, -0.0015, 0.01, 0.012, 4.0E-5, -3.0E-4
-0.0044, -6.0E-4, 0.013, 0.014, -2.5E-4, -1.0E-4
-0.0088, -7.0E-4, 0.011, 0.0030, -2.2E-4, 4.0E-4
0.0056, 3.0E-4, 0.01, -0.024, 2.1E-4, -3.0E-4
-0.0061, 0.0, 0.0060, 0.013, -9.0E-5, 1.0E-4
0.0038, 6.0E-4, 0.01, -0.0070, 1.1E-4, -1.0E-4
0.0030, 8.0E-4, 0.012, 0.01, -5.0E-5, -1.0E-4
0.0051, 0.0, 0.013, 0.012, -1.0E-4, -1.0E-4
0.0099, -0.0038, 0.0040, 0.032, -4.0E-5, -3.0E-4
-0.0056, -8.0E-4, 0.0030, 0.024, -2.6E-4, 3.0E-4
-0.0064, 0.0, 0.012, -0.014, 4.0E-5, 1.0E-4
2.0E-4, -7.0E-4, 0.0090, 0.0090, -1.0E-4, 1.0E-4
0.0050, 7.0E-4, 0.012, -0.0060, 1.8E-4, -2.0E-4
-0.0052, -6.0E-4, 0.0080, 0.0050, -1.1E-4, 2.0E-4
-0.0045, 0.0014, 0.0090, 0.023, -1.9E-4, 1.0E-4
-0.0069, 0.0, 0.011, 0.023, -2.6E-4, 2.0E-4
0.0020, 0.0020, 0.023, 0.011, -5.0E-5, -4.0E-4
0.0050, 0.0040, 0.022, 0.03, -4.1E-4, -2.0E-4
0.0134, 9.0E-4, 0.011, -0.0030, 5.0E-4, -6.0E-4
-0.0058, 6.0E-4, 0.0070, 0.0050, -1.3E-4, 5.0E-4
0.0047, 0.0046, 0.014, 0.012, -5.0E-5, -1.0E-4
-0.0118, 0.0070, 0.01, 0.015, -3.0E-4, 4.0E-4
0.0044, -3.0E-4, 0.0070, -0.033, 6.4E-4, -4.0E-4
-0.0036, 0.0036, 0.014, 0.023, -4.1E-4, 2.0E-4
0.0113, 1.0E-4, 0.0080, 0.019, 1.1E-4, -4.0E-4
0.0094, -4.0E-4, 0.01, 0.017, 3.5E-4, -6.0E-4
-0.0040, 0.0020, 0.0050, -0.01, -5.0E-5, 4.0E-4
0.0036, -0.0025, 0.0090, 0.0050, 4.3E-4, -3.0E-4
-0.0077, 0.0018, 0.031, -0.0030, -1.0E-5, 6.0E-4
-0.0034, 0.0028, 0.024, -0.011, -2.0E-5, 3.0E-4
-0.0054, 0.0019, 0.014, 0.0070, -1.3E-4, 2.0E-4
-0.0051, -0.0011, 0.014, 0.011, -2.4E-4, 3.0E-4
0.0044, 8.0E-4, 0.0070, -0.0050, 7.0E-5, -2.0E-4
-0.0034, 0.0026, 0.015, 0.0070, -1.3E-4, 3.0E-4
0.0063, 5.0E-4, 0.01, -0.0060, 1.0E-4, -2.0E-4
-0.0082, 9.0E-4, 0.011, 0.0050, -2.0E-4, 3.0E-4
-0.0070, 9.0E-4, 0.013, 0.0050, -1.8E-4, 2.0E-4
0.0097, 0.0045, 0.0050, 0.0020, 1.2E-4, -2.0E-4
-0.0058, -1.0E-4, 0.0010, 0.017, -8.0E-5, 1.0E-4
-0.0035, -2.0E-4, 0.0030, -0.011, 1.3E-4, 1.0E-4
0.0057, 3.0E-4, 0.011, -0.0020, 2.1E-4, -4.0E-4
-0.0051, 0.0013, 0.011, 0.0020, -1.8E-4, 2.0E-4
-0.0039, -8.0E-4, 0.0020, 0.01, -5.0E-5, -1.0E-4
0.0040, 0.0043, 0.0050, 0.014, -4.0E-5, -2.0E-4
-0.0079, 0.0024, 0.015, 0.0030, -1.8E-4, 2.0E-4
0.0089, 0.0030, 0.0080, 0.018, -6.0E-5, -2.0E-4
-0.0067, 3.0E-4, 0.0080, -0.011, 2.0E-5, 1.0E-4
0.0080, 0.0028, 0.01, -0.0060, 1.3E-4, -2.0E-4
0.0029, 2.0E-4, 0.012, 0.029, -1.5E-4, -3.0E-4
-0.0062, 0.0015, 0.014, 0.025, -3.3E-4, 4.0E-4
0.0065, -9.0E-4, 0.012, -0.0020, 1.6E-4, -2.0E-4
-0.0127, 1.0E-4, 0.0060, -0.0070, -2.9E-4, 1.0E-4
-0.0057, 2.0E-4, 0.0030, -0.038, 5.2E-4, 1.0E-4
-0.0039, 4.0E-4, 0.011, -0.01, -1.4E-4, 5.0E-4
0.0078, 5.0E-4, 0.0080, -0.0060, 2.6E-4, -3.0E-4
-0.0066, -6.0E-4, 0.0050, 0.0050, -2.0E-5, 1.0E-4
0.0088, 0.0032, 0.011, 0.03, -1.7E-4, -3.0E-4
-0.0104, -2.0E-4, 0.012, 0.025, -2.6E-4, 3.0E-4
0.0112, 0.0027, 0.012, -0.0020, 2.4E-4, -3.0E-4
-0.0073, 0.0015, 0.015, 0.029, -6.6E-4, 1.0E-4
0.0042, 0.0010, 0.0050, -0.021, 3.7E-4, -1.0E-4
0.0047, 1.0E-4, 0.014, 0.0060, 1.3E-4, -6.0E-4
-0.0075, 0.0014, 0.0070, 0.0040, -1.2E-4, 3.0E-4
