@relation delta_ail
@attribute RollRate real [-0.0208, 0.0177]
@attribute PitchRate real [-0.0077, 0.0108]
@attribute currPitch real [-0.0060, 0.041]
@attribute currRoll real [-0.05, 0.051]
@attribute diffRollRate real [-0.0015, 8.2E-4]
@attribute Sa real [-0.0021, 0.0022]
@inputs RollRate, PitchRate, currPitch, currRoll, diffRollRate
@outputs Sa
@data
-0.0057, 0.0018, 0.0090, 0.0050, -7.0E-5, 2.0E-4
0.0086, 0.0025, 0.0050, 0.012, 1.4E-4, -4.0E-4
0.0052, 0.0037, 0.0090, 0.025, -3.1E-4, -1.0E-4
0.0021, 0.0036, 0.016, 0.01, 7.0E-5, -4.0E-4
-0.0035, 0.0046, 0.022, -0.01, 2.6E-4, 2.0E-4
0.0057, 0.0038, 0.019, -0.019, 3.0E-4, -4.0E-4
0.0079, 0.0030, 0.017, -0.0030, 2.2E-4, -3.0E-4
-0.0043, 0.0029, 0.0080, -0.013, 2.4E-4, 1.0E-4
0.0050, 4.0E-4, 0.0040, 0.012, 0.0, -2.0E-4
0.0020, 0.0010, 0.0020, 0.027, -3.4E-4, -4.0E-4
-0.0093, 0.0047, 0.0070, 0.0050, -1.0E-5, 3.0E-4
0.0054, 0.0012, 0.0050, 0.027, 4.0E-5, -1.0E-4
-0.0036, 0.0020, 0.014, 0.0080, -2.6E-4, 6.0E-4
0.0048, 4.0E-4, 0.0040, 0.0090, 4.0E-5, -1.0E-4
-0.0055, 0.0043, 0.011, -0.035, 4.0E-4, 1.0E-4
0.0062, 0.0020, -0.0010, 0.018, 2.0E-4, -3.0E-4
0.0056, 0.0021, -0.0010, 0.029, -1.4E-4, -2.0E-4
0.0060, 0.0065, 0.0040, -0.0010, 0.0, -5.0E-4
0.0075, 0.0030, 0.0020, 0.012, 1.3E-4, -8.0E-4
0.0069, 0.0021, 0.015, 0.011, 7.0E-5, -1.0E-4
-0.0044, 0.0, 0.014, 0.023, -2.0E-5, 2.0E-4
4.0E-4, 0.0, 0.011, 0.011, 1.1E-4, -1.0E-4
0.0054, 8.0E-4, 0.011, -0.024, 1.4E-4, -1.0E-4
0.0084, -0.0017, 0.012, 0.014, -9.0E-5, -2.0E-4
-0.0076, 0.0012, 0.0040, 0.017, -1.8E-4, 2.0E-4
-0.0077, 8.0E-4, 0.017, 0.023, -2.5E-4, 1.0E-4
-0.0059, -0.0016, 0.01, -0.013, 1.2E-4, 1.0E-4
0.0066, -9.0E-4, 0.0030, 0.015, -1.9E-4, -1.0E-4
-0.0091, 0.0014, 0.012, 0.03, -1.1E-4, 2.0E-4
0.0037, 4.0E-4, 0.0020, -0.0060, 1.2E-4, -2.0E-4
0.0065, -7.0E-4, 0.011, 0.0, 9.0E-5, -1.0E-4
-0.0033, 0.0, 0.01, 0.0030, -5.0E-5, 2.0E-4
0.0053, 3.0E-4, 0.0090, -0.0070, 1.5E-4, -1.0E-4
0.0086, -0.0014, 0.022, -0.036, 2.7E-4, -3.0E-4
-0.0094, -0.0028, 0.013, -0.0050, -1.0E-4, 2.0E-4
0.0070, 4.0E-4, 0.0090, -0.02, 9.0E-5, -2.0E-4
0.0010, 0.0022, 0.019, 0.01, -1.2E-4, -1.0E-4
9.0E-4, 8.0E-4, 0.012, 0.01, -9.0E-5, -1.0E-4
-0.0033, 0.0011, 0.013, 0.0070, -1.7E-4, 3.0E-4
2.0E-4, 5.0E-4, 0.012, 0.028, -1.2E-4, -1.0E-4
0.0078, -1.0E-4, 0.0060, 0.0020, 1.5E-4, -1.0E-4
-0.0089, 5.0E-4, 0.013, -0.01, 2.2E-4, 1.0E-4
0.0109, 0.0013, 0.014, 0.0, 1.8E-4, -2.0E-4
0.0091, -0.0017, 0.016, 0.021, -3.2E-4, -1.0E-4
0.0079, -9.0E-4, 0.0080, -0.0090, 7.0E-5, -2.0E-4
0.0039, -3.0E-4, 0.0070, 0.013, -2.1E-4, -1.0E-4
0.0029, 6.0E-4, 0.0080, 0.028, -2.2E-4, -1.0E-4
0.0060, 7.0E-4, 0.01, 0.017, -1.0E-4, -1.0E-4
0.0041, 0.0, 0.013, 0.011, 1.9E-4, -3.0E-4
-0.0041, 0.0016, 0.0090, -0.012, 1.3E-4, 1.0E-4
-8.0E-4, 0.0048, 0.037, -0.0090, -1.0E-5, 6.0E-4
-0.0035, 0.0042, 0.019, -0.016, -4.0E-5, -1.0E-4
0.0051, 0.0055, 0.019, -0.0050, 1.8E-4, -5.0E-4
-0.0086, -9.0E-4, 0.023, -0.0010, -1.3E-4, 5.0E-4
0.0014, 0.0084, 0.027, 0.0090, -4.3E-4, 1.0E-4
-0.0053, -8.0E-4, 0.012, 0.02, -2.1E-4, 4.0E-4
-0.0015, 0.0035, 0.017, -0.01, 5.0E-5, 1.0E-4
-0.0031, 0.0020, 0.014, -0.012, 1.0E-4, 1.0E-4
0.0057, 0.0022, 0.015, -0.0050, 1.3E-4, -2.0E-4
-0.0039, 0.0011, 0.01, -0.01, 1.4E-4, 1.0E-4
3.0E-4, 0.0031, 0.015, 0.0090, -7.0E-5, -1.0E-4
-0.0085, -2.0E-4, 0.0080, 0.0040, -1.9E-4, 4.0E-4
-0.0044, 0.0018, 0.018, 0.0060, -2.9E-4, 6.0E-4
-0.0158, 9.0E-4, 0.013, 0.019, -7.8E-4, 0.0014
0.0052, -2.0E-4, 0.0090, -0.033, 5.3E-4, -5.0E-4
0.0133, 0.0026, 0.0030, -0.0060, 2.4E-4, -0.0010
-0.0039, 0.0032, 0.017, 0.012, -5.0E-5, -1.0E-4
-0.0069, 0.0, 0.0090, -0.011, 1.0E-4, 1.0E-4
0.0045, 0.0031, 0.0040, 0.011, 5.0E-5, -2.0E-4
-0.0052, -2.0E-4, 0.021, 0.0020, -2.0E-5, 3.0E-4
0.0089, 0.0025, 0.015, -0.0030, 6.0E-5, -1.0E-4
-0.0050, 0.0029, 0.017, 0.02, -2.4E-4, 1.0E-4
0.0040, 0.0017, 0.0050, 0.032, -1.1E-4, -1.0E-4
-0.0066, 0.0032, 0.017, 0.027, -2.5E-4, 1.0E-4
0.0056, 0.0037, 0.019, 0.028, -7.0E-5, -1.0E-4
0.0039, 0.0037, 0.0080, 0.01, -5.0E-5, -1.0E-4
-0.0043, 0.0, 0.016, 0.0030, -5.0E-5, 1.0E-4
0.0043, 0.0017, 0.0040, -0.023, 1.6E-4, -1.0E-4
-0.0061, -9.0E-4, 0.011, 0.03, -1.2E-4, -1.0E-4
0.0047, -2.0E-4, 0.0090, 0.012, 5.0E-5, -2.0E-4
-0.0070, 4.0E-4, 0.013, 0.0020, -8.0E-5, 1.0E-4
-0.0063, -0.0023, 0.0060, 0.023, -1.3E-4, 2.0E-4
0.0042, 1.0E-4, 0.017, 0.011, 2.0E-5, -1.0E-4
-0.0036, -0.0010, 0.0020, -0.012, 1.0E-4, 1.0E-4
0.0049, 0.0022, 0.0050, -0.0030, 9.0E-5, -1.0E-4
-0.0031, 5.0E-4, 0.0050, -0.01, 8.0E-5, 1.0E-4
-0.0043, 0.0019, 0.017, 0.017, -2.2E-4, 1.0E-4
0.0046, 0.0015, 0.0080, 0.035, -1.6E-4, -1.0E-4
0.0039, 0.0016, 0.0090, 0.016, -4.0E-5, -1.0E-4
0.0031, 0.0075, 0.032, -0.0050, 1.9E-4, 1.0E-4
-0.0072, 0.0040, 0.027, 0.024, -1.6E-4, 1.0E-4
0.0058, 0.0015, 0.019, -0.0030, 3.0E-5, -1.0E-4
0.0048, 0.0079, 0.02, -0.0060, 2.5E-4, -6.0E-4
0.0036, 0.0050, 0.024, -0.0040, 3.0E-5, 2.0E-4
0.0090, 0.0040, 0.0040, -0.0030, 2.9E-4, -4.0E-4
0.0090, 0.0050, 0.0070, 0.012, -1.1E-4, -2.0E-4
-0.0048, 0.0023, 0.01, -0.0020, -1.6E-4, 2.0E-4
-0.0043, 0.0022, 0.0080, -0.011, 1.1E-4, 2.0E-4
0.0053, 0.0030, 0.0050, -0.0090, 1.8E-4, -1.0E-4
-0.0143, 0.0034, 0.012, -0.0060, -3.8E-4, 5.0E-4
-0.0077, 0.0036, 0.0090, -0.012, 6.0E-5, 3.0E-4
0.0078, 0.0046, 0.018, 0.019, -1.4E-4, -2.0E-4
0.0098, 0.0036, 0.014, 0.012, -6.0E-5, -4.0E-4
-0.0069, 0.0028, 0.015, 0.0080, -2.9E-4, 1.0E-4
-0.0111, -0.0015, 0.0090, -0.012, -1.2E-4, 8.0E-4
-0.0039, 0.0037, 0.015, 0.013, -3.4E-4, 1.0E-4
0.0071, -5.0E-4, 0.0050, 0.011, 3.0E-5, -1.0E-4
-0.0053, 0.0030, 0.011, 0.018, -8.0E-5, 1.0E-4
-0.0054, 3.0E-4, 0.0090, 0.0050, -1.2E-4, 1.0E-4
0.0055, 0.0023, 0.011, 0.021, 0.0, -1.0E-4
0.0047, 8.0E-4, 0.011, -0.0040, 9.0E-5, -1.0E-4
0.0041, -0.0014, 0.012, 0.01, -5.0E-5, -1.0E-4
-0.0041, 0.0, 0.0030, 0.0070, -8.0E-5, 2.0E-4
0.0035, 0.0011, 0.015, -0.028, 1.5E-4, -1.0E-4
-0.0033, -0.0010, 0.0040, 0.0020, -2.0E-5, 1.0E-4
0.0048, -8.0E-4, 0.012, 0.012, -2.0E-5, -1.0E-4
0.0054, 5.0E-4, 0.0070, 0.021, -1.0E-4, -1.0E-4
0.0062, 3.0E-4, 0.0060, 0.015, -1.0E-5, -1.0E-4
0.0050, -0.0011, 0.0070, -0.014, 1.8E-4, -1.0E-4
-0.0056, 8.0E-4, 0.012, 0.024, -1.8E-4, 1.0E-4
-0.0052, 5.0E-4, 0.017, 0.012, -1.1E-4, -2.0E-4
-0.0084, -0.0010, 0.026, 0.015, -1.5E-4, 4.0E-4
0.0065, 0.0031, 0.018, -0.023, 1.5E-4, -3.0E-4
0.0045, 0.0026, 0.017, 0.015, 1.0E-5, -2.0E-4
0.0059, 9.0E-4, 0.0060, -0.023, 3.4E-4, -2.0E-4
0.0045, 0.0039, 0.015, 0.016, -2.1E-4, 1.0E-4
-0.0054, -9.0E-4, 0.0080, 0.0080, -8.0E-5, -1.0E-4
-0.0114, 0.0047, 0.013, -0.0010, -3.7E-4, 6.0E-4
0.0080, 0.0022, 0.0060, 0.02, -3.1E-4, -2.0E-4
-0.0033, -0.0011, 0.012, -0.0010, -2.4E-4, 2.0E-4
-0.0046, 0.0013, 0.012, -0.01, 1.0E-5, 2.0E-4
-0.0042, -0.0013, 0.0030, -0.01, -1.6E-4, 3.0E-4
0.0041, 0.0013, 0.017, -0.016, 9.0E-5, 1.0E-4
0.0050, 0.0032, 0.0040, -0.0070, 2.0E-4, -3.0E-4
0.0014, 1.0E-4, 0.0070, 0.011, -2.0E-5, -1.0E-4
-0.0041, 0.0014, 0.0080, 0.0060, -1.2E-4, 3.0E-4
0.0037, 0.0011, 0.012, 0.015, -6.0E-5, -1.0E-4
0.0038, 0.0013, 0.026, -0.011, 9.0E-5, -1.0E-4
-0.0028, 6.0E-4, 0.025, -0.031, 1.0E-4, -4.0E-4
0.0084, 0.0027, 0.025, -0.023, 2.0E-4, -5.0E-4
0.0051, 1.0E-4, 0.018, -0.0030, 1.0E-4, -4.0E-4
0.0050, 1.0E-4, 0.015, -0.0080, 1.8E-4, -4.0E-4
-0.0056, 0.0014, 0.015, -0.011, -2.7E-4, 6.0E-4
-0.0031, -0.0017, 0.014, -0.01, -7.0E-5, 4.0E-4
0.0044, 0.0035, 0.011, 0.012, -1.1E-4, -1.0E-4
-0.0051, 0.0020, 0.01, 0.0050, -1.0E-4, 2.0E-4
0.0061, 0.0013, 0.0070, 0.0, 1.5E-4, -4.0E-4
0.0086, 0.0021, 0.0080, -0.019, 1.0E-5, -1.0E-4
-0.0046, 0.0031, 0.013, 0.012, -3.9E-4, 1.0E-4
-0.0060, 0.0018, 0.01, 0.0080, -2.0E-4, 3.0E-4
-0.0068, 0.0021, 0.015, -0.0080, -3.0E-4, 4.0E-4
-0.0109, 6.0E-4, 0.01, -0.01, -2.0E-5, 1.0E-4
0.0036, 0.0014, 0.0070, 0.012, 1.0E-5, -3.0E-4
-0.0065, 0.0017, 0.01, 0.0010, -3.0E-5, 2.0E-4
-0.0041, 0.0015, 0.01, -0.014, 1.3E-4, 1.0E-4
-0.0030, -0.0011, 0.012, -0.01, -5.0E-5, 4.0E-4
0.0061, 0.0028, 0.0040, -0.0070, 2.7E-4, -3.0E-4
0.0058, -7.0E-4, 0.0060, 0.012, 1.2E-4, -2.0E-4
-0.0085, 0.0021, 0.0090, -0.0030, -8.0E-5, 3.0E-4
-0.0089, 0.0010, 0.015, 0.022, -1.4E-4, 2.0E-4
0.0035, -5.0E-4, 0.0040, -0.0080, 2.0E-4, -5.0E-4
-0.0036, 0.0018, 0.013, 0.0070, -1.0E-5, -1.0E-4
0.0078, 0.0016, 0.0060, 0.013, 3.0E-5, -1.0E-4
-0.0015, 0.0013, 0.0060, 0.028, 3.0E-5, -2.0E-4
0.0028, 7.0E-4, 0.01, 0.028, -3.0E-5, -2.0E-4
0.0047, 0.0031, 0.022, -0.013, 9.0E-5, 1.0E-4
-0.0047, 0.0, 0.019, 0.026, -1.6E-4, 3.0E-4
0.0041, 0.0019, 0.0020, 0.013, 0.0, -1.0E-4
-0.0058, -0.0018, 0.017, 0.0, -4.0E-5, 2.0E-4
-0.0037, -4.0E-4, 0.016, 0.0070, -2.0E-5, 1.0E-4
-0.0080, 6.0E-4, 0.015, -0.0030, -1.1E-4, 4.0E-4
0.0011, 0.0020, 0.0080, 0.01, -5.0E-5, -1.0E-4
-0.0057, -9.0E-4, 0.0090, 0.011, -1.0E-4, 2.0E-4
0.0054, 0.0012, 0.0060, -0.0070, 2.0E-4, -1.0E-4
0.0036, 0.0031, 0.014, 0.013, -1.4E-4, -1.0E-4
0.0072, -0.0026, 0.0050, -0.0040, 2.7E-4, -2.0E-4
-0.0050, 0.0012, 0.016, 0.0060, -2.9E-4, 3.0E-4
-0.0076, -0.0013, 0.011, 0.0010, -1.7E-4, 3.0E-4
6.0E-4, 1.0E-4, 0.014, 0.0090, -3.0E-5, -1.0E-4
0.0026, -0.0020, 0.013, 0.01, 7.0E-5, -1.0E-4
0.0029, 8.0E-4, 0.0050, 0.01, 4.0E-5, -1.0E-4
-0.0055, -5.0E-4, 0.013, 0.021, -1.4E-4, 3.0E-4
-0.0066, -4.0E-4, 0.0080, -0.011, 3.0E-5, 1.0E-4
0.0050, 0.0025, 0.01, -0.0080, 8.0E-5, -1.0E-4
0.0036, -0.0019, 0.019, 0.028, -1.1E-4, 1.0E-4
-0.0073, -3.0E-4, 0.01, 0.0080, -5.0E-5, 1.0E-4
-0.0059, -0.0017, 0.013, 0.024, -1.2E-4, 2.0E-4
-0.0066, 2.0E-4, 0.012, 0.0010, -4.0E-5, 1.0E-4
0.0063, 1.0E-4, 0.0090, -0.0010, 4.0E-5, -2.0E-4
0.0036, 0.0022, 0.014, 0.011, 0.0, -1.0E-4
-0.0041, -6.0E-4, 0.0090, -0.014, 7.0E-5, 1.0E-4
0.0052, 3.0E-4, 0.01, 0.019, -9.0E-5, -1.0E-4
0.0051, 0.0013, 0.0080, -0.0070, 9.0E-5, -1.0E-4
0.0049, -8.0E-4, 0.0080, -0.0040, 1.2E-4, -1.0E-4
-0.0040, 8.0E-4, 0.0070, 0.012, -1.1E-4, 1.0E-4
0.0052, 4.0E-4, 0.0090, 0.014, 3.0E-5, -2.0E-4
0.0085, 0.0033, 0.014, 0.01, -6.0E-5, 1.0E-4
-0.0039, -0.0012, 0.011, 0.024, -1.0E-4, 1.0E-4
-0.0057, -1.0E-4, 0.013, 0.024, -9.0E-5, 1.0E-4
0.0024, -2.0E-4, 0.0060, 0.031, -8.0E-5, -1.0E-4
-3.0E-4, -1.0E-4, 0.0070, -0.01, 7.0E-5, -1.0E-4
0.0055, -0.0026, 0.0080, -0.022, 2.6E-4, -1.0E-4
0.0051, 5.0E-4, 0.0030, 0.011, -1.0E-4, -1.0E-4
0.0028, 4.0E-4, 0.01, 0.027, -1.4E-4, -1.0E-4
-0.0053, 5.0E-4, 0.011, 0.0060, -3.0E-5, 1.0E-4
-0.0049, -0.0015, 0.0070, 0.025, -5.0E-5, 1.0E-4
0.0043, 0.0021, 0.012, 0.013, 6.0E-5, -1.0E-4
0.0037, 5.0E-4, 0.0060, 0.029, -4.0E-5, -1.0E-4
-0.0046, 6.0E-4, 0.01, 0.023, -6.0E-5, 1.0E-4
-0.0025, -1.0E-4, 0.013, -0.01, -3.0E-5, 1.0E-4
-0.0056, 0.0020, 0.023, -0.014, 1.0E-5, 3.0E-4
-0.0109, 9.0E-4, 0.017, 0.0040, -1.0E-4, 1.0E-4
0.0010, -0.0016, 0.0090, 0.0090, 1.0E-5, -4.0E-4
0.0075, 0.0020, 0.0030, 0.012, 2.0E-5, -1.0E-4
0.0049, 4.0E-4, 0.0020, -0.0060, 1.6E-4, -2.0E-4
0.0047, -3.0E-4, 0.015, 0.013, -1.7E-4, 1.0E-4
0.0091, 0.0048, 0.014, 0.0080, 1.1E-4, -1.0E-4
0.0096, 0.0022, 0.016, 0.023, -2.0E-5, -3.0E-4
0.0085, 0.0031, 0.022, 0.03, -1.7E-4, -2.0E-4
0.0036, -8.0E-4, 0.01, 0.027, -8.0E-5, -2.0E-4
-0.0077, -1.0E-4, 0.0050, 0.021, -2.7E-4, 1.0E-4
0.0044, 1.0E-4, 0.0040, -0.0040, 5.0E-5, -1.0E-4
0.0043, -0.0020, 0.011, -0.0070, 7.0E-5, -2.0E-4
-0.0035, -0.0020, 0.0080, 0.013, -1.7E-4, 2.0E-4
0.0019, 4.0E-4, 0.011, 0.01, 2.0E-5, -1.0E-4
0.0022, -5.0E-4, 0.0030, 0.0090, 2.0E-5, -1.0E-4
0.0019, -0.0016, 0.01, 0.028, 4.0E-5, -3.0E-4
-0.0028, 2.0E-4, 0.013, -0.027, -6.0E-5, 4.0E-4
0.0050, 0.0053, 0.018, 0.029, -2.7E-4, -2.0E-4
-0.0062, -0.0033, 0.016, 0.024, -1.8E-4, 4.0E-4
-0.0033, -9.0E-4, 0.0090, 0.012, -1.7E-4, 1.0E-4
0.0016, -2.0E-4, 0.013, 0.01, -6.0E-5, -1.0E-4
-0.0052, 0.0015, 0.0090, 0.0090, -2.3E-4, 2.0E-4
-0.0070, 0.0011, 0.012, -0.012, 1.0E-5, 2.0E-4
0.0045, -2.0E-4, 0.011, -0.0060, 6.0E-5, -2.0E-4
0.0027, 0.0019, 0.0080, 0.01, 0.0, -1.0E-4
-0.0029, -0.0018, 0.0050, -0.014, 5.0E-5, 1.0E-4
-0.0045, 0.0012, 0.012, 0.03, -1.5E-4, 1.0E-4
0.0032, -6.0E-4, 0.0070, 0.011, -3.0E-5, -2.0E-4
-0.0048, -0.0013, 0.0080, -0.013, 6.0E-5, 1.0E-4
0.0035, 0.0024, 0.0010, -0.014, 4.0E-5, -1.0E-4
0.0019, 0.0013, 0.0010, 0.01, -3.0E-5, -2.0E-4
-0.0021, -0.0026, 0.0080, -0.01, -3.0E-5, 2.0E-4
-0.0027, -0.0010, 0.01, -0.011, 0.0, 1.0E-4
0.0041, 4.0E-4, 0.0040, -0.01, 1.1E-4, -1.0E-4
0.0041, 7.0E-4, 0.0040, -0.014, 9.0E-5, -1.0E-4
6.0E-4, 0.0019, 0.011, 0.0090, -1.0E-4, 1.0E-4
-0.0057, 1.0E-4, 0.01, 0.0050, -9.0E-5, 1.0E-4
0.0050, 0.0017, 0.025, 0.024, -1.9E-4, 1.0E-4
-0.0038, 0.0020, 0.022, -0.0060, -5.0E-5, 1.0E-4
-0.0048, 0.0012, 0.0090, 0.023, -8.0E-5, 2.0E-4
0.0030, 2.0E-4, 0.013, -0.0060, 2.5E-4, -3.0E-4
0.0019, 0.0010, 0.0080, 0.01, -6.0E-5, -2.0E-4
-0.0033, 0.0014, 0.0060, 0.0080, -1.9E-4, 3.0E-4
0.0035, 0.0015, 0.011, 0.0, 1.5E-4, -1.0E-4
0.0088, 0.0024, 0.0080, 0.016, 8.0E-5, -4.0E-4
0.0035, 0.0018, 0.015, 0.0030, 4.0E-5, -2.0E-4
-0.0040, 0.0010, 0.0090, -0.012, 1.3E-4, 2.0E-4
0.011, 7.0E-4, 0.0060, -0.022, 1.3E-4, -1.0E-4
-0.0072, 0.0022, 0.012, 0.023, -3.9E-4, 4.0E-4
0.0045, 0.0014, 0.0070, 0.029, -1.0E-5, -3.0E-4
-0.0041, 0.0012, 0.0070, 0.032, -3.4E-4, 1.0E-4
0.0055, 4.0E-4, 0.0090, -0.0020, 8.0E-5, -2.0E-4
0.0064, 0.0022, 0.015, 0.013, -2.0E-5, -2.0E-4
-0.0044, 0.0025, 0.0020, 0.0070, -2.0E-5, 1.0E-4
0.0056, -3.0E-4, 0.0080, -0.0050, 1.5E-4, -2.0E-4
-0.0044, 0.0037, 0.0040, 0.0080, -1.0E-4, 2.0E-4
0.0049, 5.0E-4, 0.0090, -0.0010, 1.3E-4, -2.0E-4
0.0051, -0.0014, 0.0030, -0.015, 1.9E-4, -1.0E-4
0.0028, 0.0013, 0.0070, 0.01, -1.8E-4, -2.0E-4
0.0061, 3.0E-4, 0.0030, -0.025, 2.1E-4, -3.0E-4
0.0052, -4.0E-4, 0.0010, 0.01, 1.0E-4, -2.0E-4
-0.0049, -0.0015, 0.0050, 0.0060, -2.0E-5, 1.0E-4
-0.0067, 7.0E-4, 0.0080, 0.0040, -1.1E-4, 2.0E-4
0.0053, 6.0E-4, 0.0070, 0.017, 1.0E-5, -3.0E-4
-0.0049, -3.0E-4, 0.014, 0.0050, -7.0E-5, 2.0E-4
-6.0E-4, -6.0E-4, 0.01, -0.01, 1.1E-4, 1.0E-4
-4.0E-4, -3.0E-4, 0.0060, 0.028, -9.0E-5, -1.0E-4
0.0045, 7.0E-4, 0.0070, -0.0070, 7.0E-5, -1.0E-4
0.0061, 1.0E-4, 0.014, -0.0070, 1.5E-4, -2.0E-4
-0.0066, 3.0E-4, 0.012, 0.0080, -1.6E-4, 3.0E-4
0.0069, 0.0019, 0.0080, 0.023, -1.3E-4, -1.0E-4
0.0090, -8.0E-4, 0.0050, -0.02, 1.7E-4, -1.0E-4
0.0068, 3.0E-4, 0.014, 0.018, -1.3E-4, -1.0E-4
-0.0039, 0.0, 0.013, -0.012, 1.6E-4, 1.0E-4
-0.0039, 0.0020, 0.027, 0.01, -2.6E-4, 0.0011
0.0057, 0.0017, 0.017, 0.0060, 2.8E-4, -5.0E-4
-0.0048, 0.0037, 0.022, 0.026, -2.7E-4, 2.0E-4
0.0084, 0.0027, 0.018, 0.012, 3.6E-4, -0.0012
-0.0049, 3.0E-4, 0.0090, -0.011, 1.9E-4, 2.0E-4
0.0057, 0.0036, 0.022, 0.011, -6.0E-5, -3.0E-4
-0.0036, 0.0029, 0.015, 0.0070, -5.0E-5, 4.0E-4
0.0044, 3.0E-4, 0.01, 0.023, 2.2E-4, -2.0E-4
-0.0043, 6.0E-4, 0.02, 0.0070, -1.6E-4, 3.0E-4
0.0041, 0.0031, 0.0070, -0.0020, 2.0E-4, -3.0E-4
-0.0057, 0.0, 0.017, -0.0010, -4.0E-5, 1.0E-4
-0.0058, -0.0012, 0.01, -0.011, 1.0E-5, 3.0E-4
0.0083, 7.0E-4, -0.0010, -0.0050, 1.9E-4, -2.0E-4
0.0013, 0.0058, 0.011, 0.027, -3.3E-4, 3.0E-4
0.0055, -0.0025, 0.0060, 0.028, 2.9E-4, -9.0E-4
0.0073, 0.0048, 0.0060, -0.0070, 3.8E-4, -4.0E-4
0.0068, 0.0035, 0.011, 0.017, -1.2E-4, -4.0E-4
-0.0132, 0.0018, 0.016, 0.0050, -4.0E-4, 6.0E-4
0.0092, 0.0025, 0.0060, -0.0050, 2.5E-4, -3.0E-4
-0.0072, 0.0013, 0.013, 0.0060, -6.0E-5, 1.0E-4
-0.0034, 0.0043, 0.0020, -0.011, -8.0E-5, 2.0E-4
-0.0043, 0.0029, 0.019, 0.021, -2.4E-4, 3.0E-4
0.0092, 6.0E-4, 0.011, -0.029, 6.2E-4, -7.0E-4
-0.0091, 0.0031, 0.0090, 0.025, -3.9E-4, 4.0E-4
0.0052, -2.0E-4, 0.016, -0.014, 2.8E-4, -3.0E-4
-0.0037, 0.0028, 0.021, 0.0060, -2.5E-4, 2.0E-4
-0.0044, -0.0030, 0.011, 0.0090, -1.2E-4, 4.0E-4
8.0E-4, 0.0019, 0.016, 0.01, -2.0E-5, -1.0E-4
0.0047, -1.0E-4, 0.0050, 0.012, 8.0E-5, -4.0E-4
-0.0033, 0.0034, 0.016, -0.0020, -3.4E-4, 5.0E-4
-0.0033, 0.0016, 0.017, -0.013, 1.2E-4, 1.0E-4
0.0082, -0.0028, 0.0090, -0.0040, 2.8E-4, -5.0E-4
0.0063, 0.0, 0.0090, -0.013, 3.4E-4, -3.0E-4
-0.0027, 0.0037, 0.015, -0.011, 8.0E-5, 2.0E-4
0.0107, 0.0028, 0.0070, 0.016, -8.0E-5, -1.0E-4
-0.0034, 0.0016, 0.01, 0.028, -2.0E-5, -1.0E-4
0.0037, -6.0E-4, 0.0020, 0.0040, 2.1E-4, -1.0E-4
3.0E-4, 6.0E-4, 0.013, -0.0090, 1.6E-4, 1.0E-4
-0.0051, -6.0E-4, 0.0080, 0.0070, -1.0E-4, 4.0E-4
0.0029, -1.0E-4, 0.01, 0.029, -9.0E-5, -3.0E-4
0.0056, 0.0029, 0.0080, -0.0070, 1.6E-4, -3.0E-4
-0.0047, 0.0026, 0.0070, 0.0050, -2.1E-4, 4.0E-4
0.0038, 2.0E-4, 0.0080, 0.029, -1.0E-4, -2.0E-4
0.0053, 0.0011, 0.014, 0.015, -1.0E-5, -1.0E-4
0.0015, 3.0E-4, 0.012, 0.027, -1.4E-4, -2.0E-4
0.0052, 0.0032, 0.015, -0.026, 3.0E-4, -4.0E-4
-0.0078, 0.0020, 0.0070, -0.0030, -3.0E-5, 1.0E-4
0.0041, 0.0014, 0.019, 0.011, -1.6E-4, -1.0E-4
-0.0108, 4.0E-4, 0.015, -0.0070, -2.2E-4, 8.0E-4
-0.0037, 0.0027, 0.014, 0.026, -3.6E-4, 5.0E-4
0.0061, 0.0012, 0.011, 0.01, 9.0E-5, -5.0E-4
-0.0024, 0.0016, 0.013, -0.011, 1.3E-4, 3.0E-4
0.0089, 0.0014, 0.011, -0.0010, 3.2E-4, -3.0E-4
-0.0078, 0.0013, 0.01, 0.02, -9.0E-5, 1.0E-4
-0.0111, 0.0025, 0.0090, 0.0050, -3.5E-4, 4.0E-4
-0.0118, 0.0038, 0.015, 0.0040, -1.0E-4, 6.0E-4
0.0093, -0.0016, 0.02, 0.031, -1.8E-4, -3.0E-4
0.0055, 9.0E-4, 0.015, -0.015, 4.5E-4, -3.0E-4
0.0044, 0.0071, 0.0050, 0.029, 8.0E-5, -4.0E-4
0.0087, 0.0020, 0.018, 0.0010, 2.2E-4, -4.0E-4
0.0066, 0.0030, 0.0050, 0.012, 8.0E-5, -4.0E-4
0.0085, 0.0015, 0.0030, 0.012, -2.6E-4, -3.0E-4
-0.0052, 0.0050, 0.0090, 0.018, -4.1E-4, 2.0E-4
-0.0098, 0.0028, 0.01, 0.0050, -2.1E-4, 3.0E-4
-0.0065, 0.0035, 0.013, 0.0060, -3.6E-4, 3.0E-4
-0.0066, 0.0025, 0.012, 0.017, -1.3E-4, 1.0E-4
0.0052, 0.0016, 0.0090, -0.014, 3.7E-4, -3.0E-4
0.0062, 0.0031, 0.014, 0.011, -5.0E-5, -2.0E-4
-0.0093, 0.0021, 0.012, 0.023, -4.7E-4, 9.0E-4
-0.0113, 0.0015, 0.015, 0.014, -4.1E-4, 7.0E-4
