@relation delta_ail
@attribute RollRate real [-0.0208, 0.0177]
@attribute PitchRate real [-0.0077, 0.0108]
@attribute currPitch real [-0.0060, 0.041]
@attribute currRoll real [-0.05, 0.051]
@attribute diffRollRate real [-0.0015, 8.2E-4]
@attribute Sa real [-0.0021, 0.0022]
@inputs RollRate, PitchRate, currPitch, currRoll, diffRollRate
@outputs Sa
@data
-0.0062, 7.0E-4, 0.014, 0.019, -1.9E-4, 2.0E-4
0.0056, 0.0013, 0.01, -0.0070, 2.1E-4, -4.0E-4
-0.0040, 0.0018, 0.0090, 0.013, -1.8E-4, 1.0E-4
-0.0143, 9.0E-4, 0.017, 0.0030, -3.1E-4, 4.0E-4
-0.0044, 0.0048, 0.02, 0.0060, -1.8E-4, 1.0E-4
-0.0066, 0.0063, 0.019, -0.012, -1.3E-4, 8.0E-4
0.0066, 0.0025, 0.018, 0.027, -6.0E-5, -3.0E-4
0.0011, 0.0031, 0.014, 0.0090, 1.0E-5, -2.0E-4
-0.0081, 0.0025, 0.012, -0.019, -1.5E-4, 6.0E-4
-0.0041, 0.0048, 0.0080, 0.014, -1.0E-4, -1.0E-4
-0.0085, 0.0043, 0.014, -0.01, -7.0E-5, 5.0E-4
0.0062, 5.0E-4, 0.013, 0.013, -6.0E-5, -3.0E-4
0.0048, 5.0E-4, 0.013, 0.011, -4.0E-5, -4.0E-4
0.0085, 0.0022, 0.0090, -0.024, 4.3E-4, -7.0E-4
-0.0090, 0.0050, 0.011, 0.0060, -1.0E-5, 1.0E-4
-0.0050, 0.0034, 0.0070, -0.034, 1.6E-4, 1.0E-4
0.0062, -5.0E-4, 0.0030, -0.0050, 2.1E-4, -1.0E-4
-0.0071, -0.0014, 0.013, -0.0020, -5.0E-5, 1.0E-4
0.0076, -0.0012, 0.0040, 0.0010, 1.5E-4, -3.0E-4
-0.0082, 0.0012, 0.0090, -0.012, 7.0E-5, 2.0E-4
0.0087, 0.0011, 0.012, -0.0010, 2.0E-5, -1.0E-4
-0.0045, 0.0017, 0.0090, 0.0040, -1.1E-4, 2.0E-4
0.0036, 5.0E-4, 0.01, 0.028, -1.7E-4, -1.0E-4
0.0052, 0.0020, 0.012, 0.017, 1.0E-4, -2.0E-4
-0.0022, 0.0016, 0.013, -0.015, 8.0E-5, 1.0E-4
-0.0041, 7.0E-4, 0.0070, -0.01, 8.0E-5, 1.0E-4
-0.0077, 0.0016, 0.017, 0.0080, -1.7E-4, 1.0E-4
0.0029, 0.0010, 0.012, 0.01, -2.9E-4, -1.0E-4
0.0066, -1.0E-4, 0.012, -0.012, 1.2E-4, 1.0E-4
-0.0077, 0.0013, 0.0080, 0.018, -3.2E-4, 3.0E-4
0.0062, -8.0E-4, 0.035, -0.0010, 1.3E-4, -5.0E-4
0.0034, 0.0052, 0.031, -0.028, 2.2E-4, 1.0E-4
-0.0017, -1.0E-4, 0.021, -0.0090, 7.0E-5, -1.0E-4
-0.0051, 0.0017, 0.014, 0.01, -1.3E-4, 2.0E-4
0.0039, 0.0017, 0.015, 0.012, -9.0E-5, -1.0E-4
0.0045, 0.0017, 0.016, 0.0070, 2.2E-4, -1.0E-4
0.0094, -0.0020, 0.0040, 0.015, -7.0E-5, -1.0E-4
0.0077, -0.0015, 0.0060, 0.015, 4.0E-5, -1.0E-4
0.0050, 9.0E-4, 0.0010, 0.034, -1.5E-4, -1.0E-4
0.011, 0.0019, 0.01, 0.0050, 1.1E-4, -3.0E-4
0.0094, 0.0023, 0.011, 0.022, -1.8E-4, -1.0E-4
0.0121, 0.0024, 0.01, -0.0040, 9.0E-5, -3.0E-4
0.0058, -8.0E-4, 0.023, 0.01, -1.1E-4, -1.0E-4
0.0060, 0.0, 0.0, 0.033, -1.9E-4, -1.0E-4
0.0057, 0.0015, 0.01, -0.023, 2.6E-4, -1.0E-4
-0.0051, -0.0027, 0.013, -0.013, 1.7E-4, 1.0E-4
0.0069, 8.0E-4, 0.0050, 0.014, -1.0E-4, -3.0E-4
-0.0099, 0.0014, 0.01, 0.0070, -2.6E-4, 1.0E-4
0.0121, 0.0073, 0.0030, -0.01, 4.0E-5, -3.0E-4
-0.0040, 0.0, 0.021, 0.017, -1.4E-4, 1.0E-4
-0.0015, -0.0018, 0.0, -0.01, 0.0, 1.0E-4
-0.0070, -0.0011, 0.011, -0.014, 8.0E-5, 1.0E-4
0.0061, -3.0E-4, 0.013, 0.018, -1.0E-5, -2.0E-4
-0.0050, -6.0E-4, 0.0050, -0.012, -4.0E-5, 2.0E-4
0.0057, -0.0014, 0.012, -0.0070, 7.0E-5, -2.0E-4
0.0062, 0.0019, 0.01, -0.0050, 5.0E-5, -1.0E-4
0.0061, 0.0019, 0.0080, 0.011, -1.0E-5, -1.0E-4
0.0016, 1.0E-4, 0.011, 0.029, -1.1E-4, -1.0E-4
0.0089, 0.0010, 0.01, 0.01, -2.0E-5, -2.0E-4
-0.0069, 0.0016, 0.0090, 0.0, -9.0E-5, 1.0E-4
0.0054, 2.0E-4, 0.018, 0.029, -1.3E-4, -1.0E-4
-0.0051, -5.0E-4, 0.0090, 0.0040, -4.0E-5, 1.0E-4
0.0058, 0.0010, 0.01, 0.013, 4.0E-5, -2.0E-4
0.0040, 0.0014, 0.012, 0.021, -1.6E-4, 1.0E-4
-0.0041, 6.0E-4, 0.01, 0.0020, -5.0E-5, 1.0E-4
1.0E-4, -3.0E-4, 0.0080, 0.032, -1.6E-4, -1.0E-4
-0.0056, 8.0E-4, 0.01, 0.023, -1.6E-4, 1.0E-4
-0.0030, -1.0E-4, 0.0090, -0.011, 9.0E-5, 1.0E-4
0.0045, 0.0028, 0.0040, -0.0040, 6.0E-5, -1.0E-4
0.0070, 0.0034, 0.012, 0.021, 3.0E-5, -2.0E-4
-0.0055, -0.0022, 0.021, 0.027, -1.5E-4, 1.0E-4
-0.0078, -0.0045, 0.0050, 0.0050, -3.0E-5, -1.0E-4
0.0065, 0.0034, 0.031, 0.029, -1.0E-4, -2.0E-4
-0.0062, 0.0040, 0.012, 0.0050, -1.3E-4, 6.0E-4
0.0070, 0.0033, 0.023, -0.0020, 1.6E-4, -2.0E-4
0.0052, 0.0061, 0.013, 0.027, -2.3E-4, 2.0E-4
0.0077, 0.0070, 0.021, -0.0060, 1.0E-4, -2.0E-4
-0.0079, -3.0E-4, 0.012, 0.0070, -2.4E-4, 5.0E-4
-0.0040, 0.0046, 0.013, -0.0060, -1.6E-4, 1.0E-4
0.0076, 0.0039, 0.0090, -0.0050, 2.3E-4, -1.0E-4
-0.0047, 0.0027, 0.017, -0.013, 1.6E-4, 2.0E-4
0.0077, 0.0026, 0.013, -0.0070, 2.1E-4, -5.0E-4
-0.0061, 8.0E-4, 0.017, 0.023, -3.7E-4, 3.0E-4
-0.0076, 0.0024, 0.0070, 0.0020, -1.5E-4, 2.0E-4
-0.0046, 0.0049, 0.014, -0.0050, -1.9E-4, 1.0E-4
-0.0089, 4.0E-4, 0.0070, -0.011, -8.0E-5, 5.0E-4
-0.0031, -4.0E-4, 0.015, -0.014, -1.0E-5, 1.0E-4
0.0071, 4.0E-4, 0.011, -0.0030, 7.0E-5, -1.0E-4
0.0062, 6.0E-4, 0.016, 0.015, -2.0E-5, -1.0E-4
-0.0034, 8.0E-4, 0.0070, -0.011, 9.0E-5, 1.0E-4
0.0061, -1.0E-4, 0.0070, 0.012, -7.0E-5, -1.0E-4
0.0081, 0.0018, 0.0050, 0.011, 4.0E-5, -1.0E-4
-0.0050, -7.0E-4, 0.015, 0.025, -5.0E-5, 1.0E-4
0.0034, 5.0E-4, -0.0010, 0.011, 8.0E-5, -1.0E-4
-0.0042, -0.0013, 0.0010, -0.013, -1.0E-5, 2.0E-4
-0.0082, 9.0E-4, 0.016, 0.0040, -1.0E-5, 1.0E-4
0.0033, 0.0017, 0.0090, 0.029, -1.6E-4, -2.0E-4
-0.0013, 0.0011, 0.011, 0.031, -2.7E-4, 1.0E-4
0.0062, 3.0E-4, 0.0020, -0.0020, 1.1E-4, -1.0E-4
0.0059, 5.0E-4, 0.0030, 0.015, -5.0E-5, -1.0E-4
0.0083, -5.0E-4, 0.017, 0.028, -4.0E-5, -2.0E-4
-0.0044, -1.0E-4, 0.017, 0.042, -2.9E-4, 3.0E-4
-0.0054, -5.0E-4, 0.011, 0.0060, -3.0E-5, 1.0E-4
-0.0063, -0.0011, 0.0040, 0.0060, -5.0E-5, 1.0E-4
-0.0052, 2.0E-4, 0.011, 0.022, -2.2E-4, 2.0E-4
3.0E-4, 2.0E-4, 0.0040, 0.037, -2.9E-4, 1.0E-4
-0.0102, -0.0012, 0.018, -0.032, 1.0E-5, 7.0E-4
-0.0084, -0.0010, 0.024, -0.012, -1.0E-4, 5.0E-4
-0.0122, -0.0026, 0.015, -0.0020, -1.6E-4, 6.0E-4
-0.0103, 0.0015, 0.014, -0.01, 5.0E-5, 4.0E-4
0.0099, 0.0014, 0.0060, -0.0050, 1.1E-4, -1.0E-4
0.0092, 0.0017, 0.0080, 0.019, -8.0E-5, -1.0E-4
-0.0065, 5.0E-4, 0.014, 0.025, -1.1E-4, 3.0E-4
-0.0024, 0.0019, 0.022, -0.01, 1.0E-5, 2.0E-4
0.0087, 0.0022, 0.0050, -0.0070, 1.8E-4, -4.0E-4
-0.0030, -0.0026, 0.0050, -0.01, -1.0E-5, 3.0E-4
0.0037, 2.0E-4, 0.0090, -0.0070, 1.3E-4, -4.0E-4
0.0079, 0.0054, 0.0010, -0.045, 5.1E-4, -2.0E-4
0.0136, 0.0031, 0.0080, 0.015, -2.3E-4, -2.0E-4
-0.0037, -1.0E-4, 0.0070, -0.012, 1.3E-4, 1.0E-4
0.0018, 0.0024, 0.0030, 0.01, -3.0E-5, -2.0E-4
0.0042, -0.0016, 0.01, 0.011, 4.0E-5, -4.0E-4
-0.0040, 0.0040, 0.0070, -0.03, -3.0E-5, 2.0E-4
0.0059, 0.0037, 0.017, -0.027, 2.6E-4, -2.0E-4
0.0050, 0.0019, 0.0010, -0.0060, 6.0E-5, -3.0E-4
0.0028, 6.0E-4, 0.0090, -0.0070, -9.0E-5, -2.0E-4
0.0065, 7.0E-4, 0.015, -0.0050, 1.0E-4, -1.0E-4
-0.0073, 6.0E-4, 0.0090, 0.0060, -1.5E-4, 3.0E-4
-0.0037, 0.0030, 0.012, 0.0020, -4.1E-4, 1.0E-4
-0.0099, 9.0E-4, 0.012, -0.014, -2.1E-4, 6.0E-4
-0.0026, 0.0039, 0.018, -0.011, -3.0E-5, 2.0E-4
-0.0017, 0.0031, 0.023, -0.01, 0.0, 2.0E-4
0.0012, -0.0033, 0.017, 0.0090, -1.4E-4, -2.0E-4
-0.0046, 2.0E-4, 0.0090, 0.0050, -8.0E-5, 2.0E-4
0.0037, 0.0032, 0.011, 0.011, -2.5E-4, -1.0E-4
-0.0081, 5.0E-4, 0.011, 0.01, -4.0E-4, 3.0E-4
0.0061, 0.0014, 0.0070, -0.03, 1.9E-4, -2.0E-4
0.0061, 0.0024, 0.0060, -0.019, 2.0E-4, -1.0E-4
-0.0030, 0.0030, 0.0080, -0.012, -8.0E-5, 2.0E-4
-0.0055, -5.0E-4, 0.015, 0.025, -1.7E-4, 3.0E-4
0.0035, -0.0019, 0.011, 0.025, -2.0E-4, 4.0E-4
-0.0015, -0.0010, 0.0080, 0.037, -2.1E-4, 2.0E-4
0.0045, 9.0E-4, 0.0070, 0.011, 1.0E-5, -2.0E-4
-0.0072, 0.0012, 0.01, 0.023, -1.6E-4, 2.0E-4
0.0058, 3.0E-4, 0.0080, -0.011, 2.9E-4, -2.0E-4
0.0077, 0.0026, 0.0080, 0.0, 6.0E-5, -1.0E-4
0.0065, -7.0E-4, 0.011, 0.014, -7.0E-5, -1.0E-4
-0.0034, 0.0021, 0.015, 0.021, -1.2E-4, 1.0E-4
-0.0044, 0.0010, 0.01, -0.0030, -7.0E-5, 2.0E-4
0.0035, -6.0E-4, 0.016, 0.045, -3.4E-4, -1.0E-4
0.0041, -7.0E-4, 0.022, -0.0060, 1.3E-4, -2.0E-4
-0.0058, 8.0E-4, 0.022, 0.0030, -1.4E-4, 1.0E-4
0.0065, 0.0, 0.0070, -0.0060, 1.6E-4, -1.0E-4
0.0044, 0.0018, 0.0070, 0.015, 1.0E-5, -1.0E-4
0.0068, 0.0014, 0.0040, 0.011, -1.4E-4, -1.0E-4
-0.0041, 0.0020, 0.013, 0.015, -5.0E-5, 1.0E-4
0.0011, 0.0031, 0.013, 0.01, -6.0E-5, -1.0E-4
0.0022, -8.0E-4, 0.013, 0.011, 1.0E-5, -1.0E-4
-0.0062, -2.0E-4, 0.011, 0.0080, -1.5E-4, 1.0E-4
-1.0E-4, 5.0E-4, 0.014, -0.0090, 3.0E-5, 1.0E-4
-0.0036, 0.0, 0.014, 0.015, -2.5E-4, 3.0E-4
0.0037, 0.0023, 0.014, 0.011, 3.0E-5, -1.0E-4
-0.0033, 6.0E-4, 0.016, 0.012, -8.0E-5, 1.0E-4
0.0022, -6.0E-4, 0.0090, 0.0090, 1.0E-4, -3.0E-4
0.0064, 4.0E-4, 0.021, 0.013, -4.0E-5, -1.0E-4
-0.0024, 0.0026, 0.015, -0.01, 1.0E-4, 1.0E-4
-0.0061, 0.0016, 0.0090, 0.039, -1.6E-4, 1.0E-4
0.0082, 8.0E-4, 0.0050, 0.011, 5.0E-5, -1.0E-4
0.0047, 0.0013, 0.0080, 0.029, -2.0E-4, -1.0E-4
-0.01, -9.0E-4, 0.01, -0.0040, -1.9E-4, 2.0E-4
-0.0036, 3.0E-4, 0.01, -0.045, 3.0E-4, 1.0E-4
-0.0052, -4.0E-4, 0.012, 0.0050, -7.0E-5, 1.0E-4
0.0053, 2.0E-4, 0.0080, -0.0050, 6.0E-5, -1.0E-4
0.0071, 1.0E-4, 0.0090, -0.0020, 7.0E-5, -1.0E-4
-0.0060, 0.0010, 0.0070, 0.017, -1.6E-4, 1.0E-4
0.0038, -0.0027, 0.0060, 0.011, 6.0E-5, -1.0E-4
-0.0045, -0.0020, 0.012, -0.0010, -1.0E-5, 1.0E-4
0.0090, 0.0016, 0.011, -0.0040, 2.0E-5, -1.0E-4
0.0052, 4.0E-4, 0.0060, 0.01, 4.0E-5, -1.0E-4
-0.0050, -1.0E-4, 0.01, 0.0050, -3.0E-5, 1.0E-4
0.0027, -5.0E-4, 0.0090, 0.01, 9.0E-5, -1.0E-4
0.0028, -3.0E-4, 0.0080, -0.0060, 1.1E-4, -1.0E-4
0.0070, -2.0E-4, 0.011, 0.025, -2.0E-5, -1.0E-4
0.0058, 0.0, 0.0040, 0.01, -1.5E-4, 1.0E-4
0.0052, -2.0E-4, 0.0070, -0.022, 1.5E-4, -1.0E-4
0.0017, -7.0E-4, 0.0030, 0.011, -4.0E-5, -1.0E-4
-0.0040, -5.0E-4, 0.0070, 0.024, -1.4E-4, 2.0E-4
0.0054, -8.0E-4, 0.0050, 0.018, -1.0E-5, -1.0E-4
-0.0041, 0.0010, 0.0090, -0.014, -2.0E-5, 2.0E-4
-0.0045, 0.0014, 0.01, -0.048, 2.4E-4, 2.0E-4
-0.0052, 9.0E-4, 0.0070, 0.0050, -2.7E-4, 3.0E-4
-0.0053, 7.0E-4, 0.021, 0.025, -4.4E-4, 2.0E-4
-0.0091, -0.0014, 0.013, -0.0020, -4.0E-5, 1.0E-4
0.0042, -0.0026, 0.0010, -0.0070, 2.1E-4, -1.0E-4
-0.0062, -7.0E-4, 0.011, 0.0060, -9.0E-5, 2.0E-4
-0.0043, 0.0020, 0.017, 0.0070, -1.5E-4, 3.0E-4
-0.0041, 0.0019, 0.01, 0.024, -2.3E-4, 2.0E-4
-0.0076, 0.0017, 0.0080, -0.013, -9.0E-5, 2.0E-4
0.0082, 0.0024, 0.01, -0.018, 1.3E-4, -1.0E-4
0.0077, -1.0E-4, 0.013, 0.016, -7.0E-5, -2.0E-4
-0.0033, -6.0E-4, 0.0020, -0.01, 2.8E-4, 1.0E-4
0.0073, 0.0073, 0.0060, -0.018, 1.9E-4, 1.0E-4
-0.0067, 0.0021, 0.017, 0.025, -4.7E-4, 5.0E-4
-0.0071, 0.0026, 0.015, -0.011, -6.0E-5, 2.0E-4
-0.0036, 2.0E-4, 0.015, -0.029, 1.6E-4, 2.0E-4
0.0083, 5.0E-4, 0.014, 0.0, -1.0E-5, -1.0E-4
0.0039, -6.0E-4, 0.0090, 0.011, 9.0E-5, -2.0E-4
0.0036, 0.0026, 0.0020, 0.0020, 1.9E-4, -1.0E-4
0.0090, -0.0029, 0.0050, -0.0010, 6.0E-5, -2.0E-4
-0.0048, 0.0023, 0.0050, 0.0010, -1.2E-4, 1.0E-4
0.0051, -2.0E-4, 0.011, -0.0080, 1.3E-4, -1.0E-4
0.0040, 0.0, 0.012, 0.012, -1.2E-4, -1.0E-4
0.0048, 4.0E-4, 0.017, -0.016, 9.0E-5, 1.0E-4
0.0032, -8.0E-4, 0.0090, 0.011, 1.1E-4, -3.0E-4
-0.0029, 0.0010, 0.0020, -0.011, -2.0E-5, 2.0E-4
-7.0E-4, -0.0021, 0.0, -0.0090, 7.0E-5, -1.0E-4
-0.0010, 9.0E-4, 0.013, -0.01, 1.0E-5, 2.0E-4
-0.0037, -0.0018, 0.012, 0.0060, -1.0E-5, 2.0E-4
0.0040, -0.0013, 0.0070, -0.0060, 1.3E-4, -5.0E-4
-0.0030, 0.0014, 0.0090, -0.011, -2.0E-5, 1.0E-4
0.0023, -0.0018, 0.0030, 0.0090, 0.0, -1.0E-4
0.0028, 0.0014, 0.01, -0.0060, 2.0E-5, -2.0E-4
0.0035, -0.0050, 0.01, -0.0060, 1.6E-4, -3.0E-4
0.0035, -3.0E-4, 0.0090, -0.0050, 3.0E-5, -1.0E-4
-0.0046, 0.0011, 0.012, -0.01, -6.0E-5, 2.0E-4
-0.0050, -5.0E-4, 0.011, 0.0050, -2.5E-4, 2.0E-4
0.0062, -6.0E-4, 0.012, 0.0, 1.0E-4, -2.0E-4
0.0046, -0.0010, 0.0070, -0.0070, 2.8E-4, -5.0E-4
0.0064, 0.0021, 0.016, 0.011, 7.0E-5, -3.0E-4
-0.0049, 2.0E-4, 0.02, 0.025, -3.0E-4, 4.0E-4
0.0046, 0.0042, 0.016, -0.0050, 8.0E-5, -4.0E-4
-0.0021, 0.0021, 0.016, -0.013, 1.1E-4, 3.0E-4
0.0067, 0.0036, 0.017, 0.01, -4.0E-5, 1.0E-4
0.0099, 9.0E-4, 0.012, 0.0070, 1.1E-4, -6.0E-4
0.0040, 0.0017, 0.011, 0.027, -4.0E-4, 1.0E-4
-0.0070, 0.0037, 0.012, 0.0090, -1.0E-5, 1.0E-4
0.0016, 0.0024, 0.0060, 0.049, -3.4E-4, -1.0E-4
-0.0089, 0.0043, 0.015, 0.029, -2.0E-5, 1.0E-4
0.0011, 0.0020, 0.012, 0.027, -1.6E-4, -2.0E-4
0.0066, 8.0E-4, 0.0060, 0.0020, 2.2E-4, -1.0E-4
-0.0046, 0.0048, 0.0070, 0.037, -4.7E-4, -1.0E-4
0.0020, 0.0031, 0.01, 0.029, -3.8E-4, -1.0E-4
-0.0065, -0.0026, 0.013, 0.0040, -1.2E-4, 1.0E-4
0.0039, -5.0E-4, 0.0090, -0.0090, 1.2E-4, -1.0E-4
0.0037, 0.0012, 0.0050, -0.0050, 1.5E-4, -2.0E-4
-0.0057, -9.0E-4, 0.0080, 0.0070, -1.0E-4, 1.0E-4
0.0034, -0.0012, 0.011, -0.0080, 1.5E-4, -1.0E-4
0.0055, -8.0E-4, 0.01, 0.024, -1.0E-4, -1.0E-4
0.0048, 0.0028, 0.011, 0.01, -7.0E-5, -1.0E-4
-0.0030, -0.0011, 0.017, -0.015, 1.0E-4, 1.0E-4
-0.0053, 0.0012, 0.011, 0.0070, -9.0E-5, 1.0E-4
-0.0045, 0.0040, 0.014, 0.037, -9.0E-5, 1.0E-4
-0.0049, 0.0010, 0.02, 0.02, -1.0E-5, 1.0E-4
0.0034, 0.0015, 0.0040, 0.028, -2.5E-4, -1.0E-4
0.0052, -0.0011, 0.0050, -0.0020, 1.2E-4, -1.0E-4
-0.0037, 0.0013, 0.0090, -0.0060, -6.0E-5, 1.0E-4
0.0045, 5.0E-4, 0.014, 0.01, -1.0E-4, -1.0E-4
0.0088, -0.0010, 0.0080, -0.024, 2.1E-4, -2.0E-4
0.0091, -0.0045, 0.016, 0.014, 7.0E-5, -2.0E-4
0.0036, 0.0025, 0.0080, 0.012, -3.0E-5, -1.0E-4
0.0030, 4.0E-4, 0.0080, 0.011, 2.0E-5, -1.0E-4
-0.0039, 7.0E-4, 0.0080, -0.011, 9.0E-5, 1.0E-4
-0.0047, 0.0, 0.012, 0.0040, -7.0E-5, 1.0E-4
0.0085, -6.0E-4, 0.0060, 0.0040, 1.0E-4, -2.0E-4
0.0042, 0.0021, 0.01, 0.031, -2.2E-4, -1.0E-4
-0.0057, 1.0E-4, 0.021, 0.029, -2.5E-4, 1.0E-4
-0.0093, -3.0E-4, 0.0030, 0.04, -4.0E-4, 4.0E-4
-0.0057, 0.0014, 0.0080, -0.021, -3.0E-5, 2.0E-4
0.0073, 0.0, 0.012, -0.021, 2.2E-4, -2.0E-4
0.0037, -6.0E-4, 0.012, 0.026, -2.2E-4, 1.0E-4
0.0054, -3.0E-4, 0.0070, 0.014, 3.0E-5, -1.0E-4
0.0036, -7.0E-4, 0.012, 0.01, -8.0E-5, -1.0E-4
-0.0063, 0.0015, 0.0090, 0.0040, -1.1E-4, 2.0E-4
0.0072, 0.0, 0.0050, 0.011, 0.0, -1.0E-4
0.0045, 0.0022, 0.01, 0.028, -1.2E-4, -1.0E-4
0.0057, 0.0030, 0.018, 0.012, 1.0E-4, -0.0011
-0.0068, 0.0021, 0.027, 0.026, -2.5E-4, 2.0E-4
-0.0059, 0.0035, 0.016, 0.04, -9.0E-4, 1.0E-4
0.0053, 5.0E-4, 0.02, 0.03, -4.1E-4, -3.0E-4
-0.0053, 0.0021, 0.0030, 0.012, -8.0E-5, -1.0E-4
0.0089, 0.0030, 0.012, -0.0020, 3.9E-4, -0.0011
0.0057, 0.0034, 0.0080, 0.014, -1.7E-4, -2.0E-4
-0.0082, 0.0011, 0.016, 0.0040, -1.1E-4, 3.0E-4
0.0088, 0.0029, 0.0080, 0.012, -1.3E-4, -3.0E-4
0.0048, 0.0068, 0.0040, 0.0030, 4.8E-4, -3.0E-4
0.0067, 0.0062, 0.011, 0.017, -2.5E-4, -1.0E-4
-0.0055, 0.0045, 0.016, -0.0030, -3.4E-4, 1.0E-4
0.0026, 0.0016, 0.0050, 0.033, -1.5E-4, -3.0E-4
0.0026, 0.0023, 0.028, -0.016, -3.0E-5, 4.0E-4
-0.0066, 0.0049, 0.021, 0.0050, -2.0E-4, 4.0E-4
-0.0027, 0.0024, 0.022, -0.011, 1.0E-5, -2.0E-4
-0.0053, 0.0022, 0.015, -0.012, 4.0E-5, 2.0E-4
0.0039, 0.0025, 0.018, -0.017, 1.5E-4, -1.0E-4
3.0E-4, 0.0022, 0.01, 0.0090, -4.0E-5, -1.0E-4
-0.0031, 0.0015, 0.016, -0.018, 1.2E-4, 1.0E-4
0.0055, 0.0023, 0.0060, -0.023, 2.8E-4, -3.0E-4
0.0086, -4.0E-4, 0.0090, -0.011, 2.8E-4, -1.0E-4
0.0076, 0.0019, 0.0040, -0.0040, 1.4E-4, -2.0E-4
-0.0057, 0.0013, 0.01, -0.012, 1.8E-4, 1.0E-4
-0.0036, 0.0, 0.0090, -0.01, 1.2E-4, 2.0E-4
0.0072, -6.0E-4, 0.0020, -0.01, 2.4E-4, -1.0E-4
0.0014, 0.0013, 0.012, 0.0090, -3.1E-4, 5.0E-4
-0.0047, 0.0043, 0.017, 0.011, -3.3E-4, 1.0E-4
0.0086, -0.0010, 0.0040, -0.0090, 4.0E-4, -2.0E-4
8.0E-4, -0.0017, 0.0050, 0.036, 1.3E-4, -1.0E-4
0.0081, 0.0038, 0.012, -0.0040, 0.0, -2.0E-4
0.0044, 0.0019, -0.0020, 0.0070, 7.0E-5, -1.0E-4
-0.0077, 0.0021, 0.016, -0.011, 7.0E-5, 4.0E-4
-0.0071, 0.0013, 0.015, 0.027, -2.5E-4, 1.0E-4
-0.0090, -0.0027, 0.011, 0.015, -7.0E-5, 1.0E-4
-0.0065, 0.0013, 0.01, 0.0030, -1.0E-4, 1.0E-4
0.0056, 9.0E-4, 0.012, 0.01, -1.2E-4, -1.0E-4
0.0082, 0.0022, 0.0030, -0.03, 2.1E-4, -2.0E-4
0.0077, 0.0011, 0.0070, 0.014, -9.0E-5, -4.0E-4
0.0028, -0.0010, 0.0040, 0.028, -2.0E-5, -2.0E-4
-0.0056, 0.0056, 0.0060, -0.012, 8.0E-5, 3.0E-4
0.0054, 0.0040, 0.013, -0.025, 2.5E-4, -3.0E-4
-0.0047, 0.0011, 0.019, 0.011, -3.4E-4, 1.0E-4
-0.0051, 0.0017, 0.0090, 0.0070, -1.0E-4, 2.0E-4
0.0033, 0.0026, 0.0080, -0.0060, 2.1E-4, -3.0E-4
-0.0039, 0.0033, 0.015, -0.0050, -5.0E-5, 2.0E-4
0.0073, 0.0010, 0.0060, -0.0040, 2.8E-4, -4.0E-4
0.012, 0.0021, 0.019, -0.01, 3.5E-4, -7.0E-4
-0.0099, 0.0022, 0.023, 0.0060, -1.9E-4, 4.0E-4
0.0079, 0.0035, 0.0050, -0.021, 5.2E-4, -5.0E-4
-0.0099, 0.0019, 0.01, 0.0020, -1.3E-4, 2.0E-4
-0.0079, -0.0056, 0.015, 0.029, -4.5E-4, 7.0E-4
-0.0045, 0.0015, 0.018, 0.015, -3.5E-4, 2.0E-4
-0.0067, 0.0021, 0.0050, -0.0030, -8.0E-5, 1.0E-4
0.0109, 0.0032, 0.011, 0.011, -2.5E-4, -1.0E-4
0.0041, 0.0021, 0.0070, -0.021, 3.1E-4, -2.0E-4
0.0043, 0.0035, 0.017, 0.032, -1.5E-4, -2.0E-4
0.0058, 0.0012, 0.0050, -0.0050, 3.4E-4, -5.0E-4
0.0029, 0.0023, 0.0080, 0.01, -1.5E-4, -2.0E-4
0.0063, -8.0E-4, 0.0060, -0.015, 3.4E-4, -3.0E-4
-0.0075, 0.0023, 0.012, 0.0030, -1.0E-5, 1.0E-4
-0.0059, 0.0014, 0.011, -0.011, 1.1E-4, 3.0E-4
0.0039, 0.0014, 0.011, 0.029, -2.2E-4, -3.0E-4
0.0048, 3.0E-4, 0.0080, -0.025, 3.1E-4, -3.0E-4
0.0043, 0.0030, 0.019, -0.0010, 1.4E-4, -1.0E-4
0.0096, 0.0035, 0.014, -0.0060, 1.9E-4, -5.0E-4
-0.0115, 0.0024, 0.017, 0.0020, -3.3E-4, 0.0012
0.0092, 0.0020, 0.0080, -0.019, 5.4E-4, -2.0E-4
0.0070, 0.0059, 0.014, 0.045, -5.2E-4, -5.0E-4
-0.01, 0.0025, 0.018, 0.022, -5.8E-4, 9.0E-4
-0.0055, 0.0031, 0.0040, 0.016, -4.8E-4, -1.0E-4
0.0113, 0.0030, 0.013, -0.017, 4.1E-4, -5.0E-4
-0.0057, 0.0013, 0.013, 0.027, -3.5E-4, 1.0E-4
0.0047, 0.0038, 0.019, -0.012, 1.8E-4, 1.0E-4
-0.0010, 0.0057, 0.0060, 0.027, -8.0E-5, -4.0E-4
-0.0080, 0.0063, 0.014, 0.012, -1.5E-4, -2.0E-4
-0.0049, -0.0017, 0.025, -0.012, -2.0E-4, 9.0E-4
-0.0094, 0.0033, 0.013, 0.026, -3.0E-4, 6.0E-4
0.0055, -0.0030, 0.011, -0.0060, 3.1E-4, -6.0E-4
0.0039, 0.0013, 0.0090, 0.026, -3.0E-4, 1.0E-4
0.0041, 0.0015, 0.0080, 0.019, -6.0E-5, -2.0E-4
